Node1	Node2	Frequency	Direction
FADS2_HUMAN	chebi:17499	0.48148148148148145	U
FADS2_HUMAN	JMJD7-PLA2G4B	0.48148148148148145	U
FADS2_HUMAN	PA24B_HUMAN	0.48148148148148145	U
FADS2_HUMAN	PA2GE_HUMAN	0.48148148148148145	U
ACOX3_HUMAN	chebi:80448	0.6111111111111112	U
ACOX3_HUMAN	chebi:80456	0.6111111111111112	U
ACADS_HUMAN	ACOX3_HUMAN	0.4444444444444444	U
ACADS_HUMAN	FADS2_HUMAN	0.4444444444444444	U
FADS2_HUMAN	chebi:32389	0.1111111111111111	U
chebi:17499	chebi:32389	0.1111111111111111	U
JMJD7-PLA2G4B	chebi:16929	0.05555555555555555	U
ACER3_HUMAN	PA2GE_HUMAN	0.05555555555555555	U
PA2GE_HUMAN	chebi:16929	0.05555555555555555	U
chebi:17499	chebi:18012	0.05555555555555555	U
chebi:17499	chebi:31488	0.05555555555555555	U
chebi:16238	chebi:18012	0.05555555555555555	U
ACER3_HUMAN	chebi:31488	0.05555555555555555	U
chebi:16238	chebi:80448	0.05555555555555555	U
PA24B_HUMAN	chebi:28936	0.037037037037037035	U
JMJD7-PLA2G4B	chebi:28936	0.037037037037037035	U
