Node1	Node2	Frequency	Direction
PA24A_HUMAN	chebi:16728	0.5185185185185185	U
PA2G5_HUMAN	chebi:16728	0.5185185185185185	U
PG12A_HUMAN	chebi:16728	0.5185185185185185	U
EPT1_HUMAN	PISD_HUMAN	0.5185185185185185	U
PG12B_HUMAN	PISD_HUMAN	0.5185185185185185	U
PISD_HUMAN	chebi:16000	0.6851851851851852	U
EPT1_HUMAN	chebi:16436	0.5185185185185185	U
chebi:16436	chebi:17677	0.6851851851851852	U
PA21B_HUMAN	chebi:16728	0.5185185185185185	U
PA2GX_HUMAN	chebi:16728	0.5185185185185185	U
PG12B_HUMAN	chebi:16728	0.5185185185185185	U
PLPP3_HUMAN	chebi:17815	0.6851851851851852	U
chebi:16436	chebi:17815	0.6851851851851852	U
PLPP3_HUMAN	chebi:16337	0.09259259259259259	U
chebi:16000	chebi:16337	0.09259259259259259	U
ENPP2_HUMAN	PG12B_HUMAN	0.07407407407407407	U
ENPP2_HUMAN	chebi:16000	0.07407407407407407	U
EPT1_HUMAN	chebi:16291	0.07407407407407407	U
PA21B_HUMAN	chebi:16870	0.07407407407407407	U
PA24A_HUMAN	chebi:16870	0.07407407407407407	U
PA2G5_HUMAN	chebi:16870	0.07407407407407407	U
PA2GX_HUMAN	chebi:16870	0.07407407407407407	U
PG12A_HUMAN	chebi:16870	0.07407407407407407	U
PG12B_HUMAN	chebi:16870	0.07407407407407407	U
chebi:16291	chebi:16436	0.07407407407407407	U
chebi:16728	chebi:16870	0.07407407407407407	U
