Node1	Node2	Frequency	Direction
KPYM_HUMAN	MAOX_HUMAN	0.5185185185185185	U
KPYR_HUMAN	MAOX_HUMAN	0.5185185185185185	U
MAOX_HUMAN	NDK5_HUMAN	0.5185185185185185	U
ODPB_HUMAN	chebi:978	0.7222222222222222	U
MAOX_HUMAN	chebi:30797	0.7407407407407407	U
chebi:30797	chebi:422	0.7592592592592593	U
chebi:32816	chebi:422	0.7592592592592593	U
chebi:32816	chebi:978	0.7592592592592593	U
GLO2_HUMAN	chebi:42111	0.7592592592592593	U
chebi:32816	chebi:42111	0.7592592592592593	U
chebi:80218	chebi:978	0.7592592592592593	U
KPYM_HUMAN	chebi:16862	0.05555555555555555	U
KPYR_HUMAN	chebi:16862	0.05555555555555555	U
NDK5_HUMAN	chebi:16862	0.05555555555555555	U
chebi:16862	chebi:32816	0.05555555555555555	U
