Node1	Node2	Frequency	Direction
CGL_HUMAN	chebi:64685	0.6666666666666666	U
BHMT1_HUMAN	INMT_HUMAN	0.48148148148148145	U
CGL_HUMAN	METH_HUMAN	0.48148148148148145	U
METH_HUMAN	chebi:17420	0.6851851851851852	U
TRXR3_HUMAN	chebi:16503	0.6666666666666666	U
TRXR3_HUMAN	chebi:64685	0.6666666666666666	U
TRXR1_HUMAN	chebi:16503	0.6666666666666666	U
chebi:16503	chebi:16633	0.6666666666666666	U
BHMT1_HUMAN	chebi:17420	0.48148148148148145	U
INMT_HUMAN	chebi:4610	0.6851851851851852	U
chebi:16680	chebi:17588	0.1111111111111111	U
chebi:17420	chebi:17588	0.1111111111111111	U
CGL_HUMAN	chebi:30021	0.1111111111111111	U
METH_HUMAN	chebi:30021	0.1111111111111111	U
chebi:16680	chebi:4610	0.1111111111111111	U
