Node1	Node2	Frequency	Direction
C11B2_HUMAN	chebi:16906	0.8148148148148148	U
CP1B1_HUMAN	H17B6_HUMAN	0.8148148148148148	U
CP1B1_HUMAN	chebi:16469	0.8148148148148148	U
CP1B1_HUMAN	chebi:28744	0.8148148148148148	U
H17B6_HUMAN	chebi:776	0.8148148148148148	U
UDB11_HUMAN	chebi:17263	0.5555555555555556	U
SR5A3_HUMAN	chebi:16422	0.8148148148148148	U
chebi:16422	chebi:17347	0.8148148148148148	U
chebi:16422	chebi:27967	0.8148148148148148	U
DHI2_HUMAN	chebi:1690	0.8148148148148148	U
chebi:17263	chebi:776	0.8148148148148148	U
chebi:17499	chebi:28043	0.8148148148148148	U
DHI2_HUMAN	chebi:17650	0.8148148148148148	U
chebi:16906	chebi:17998	0.8148148148148148	U
DHI2_HUMAN	chebi:27967	0.8148148148148148	U
H17B6_HUMAN	chebi:27967	0.8148148148148148	U
chebi:16906	chebi:27967	0.8148148148148148	U
chebi:17499	chebi:28697	0.8148148148148148	U
chebi:17650	chebi:28697	0.8148148148148148	U
UD17_HUMAN	chebi:37450	0.7592592592592593	U
UD19_HUMAN	chebi:37450	0.7222222222222222	U
UDB11_HUMAN	chebi:37450	0.7222222222222222	U
chebi:1189	chebi:37450	0.7962962962962963	U
chebi:16906	chebi:67237	0.8148148148148148	U
CP343_HUMAN	chebi:776	0.7777777777777778	U
chebi:1156	chebi:1189	0.24074074074074073	U
chebi:1156	chebi:17263	0.24074074074074073	U
