algorithm	labels
pentose_an_5502-omicsintegrator2-params-NIXQON6	1
pentose_an_5502-omicsintegrator2-params-I5EKII6	1
pentose_an_5502-omicsintegrator2-params-ON3OUHY	1
pentose_an_5502-omicsintegrator2-params-RCXKAY7	1
pentose_an_5502-omicsintegrator2-params-KMHTT5N	1
pentose_an_5502-omicsintegrator2-params-JHH34ZE	1
pentose_an_5502-omicsintegrator2-params-Z2C4Y5G	1
pentose_an_5502-omicsintegrator2-params-R2T74G3	1
pentose_an_5502-omicsintegrator2-params-O3SYN4K	1
pentose_an_5502-omicsintegrator2-params-K2CK6DC	4
pentose_an_5502-omicsintegrator2-params-ISZN2DE	4
pentose_an_5502-omicsintegrator2-params-J5QF4A3	7
pentose_an_5502-omicsintegrator2-params-ROZICUS	1
pentose_an_5502-omicsintegrator2-params-B6FPMEP	1
pentose_an_5502-omicsintegrator2-params-G6QWKUF	1
pentose_an_5502-omicsintegrator2-params-RNOITRI	1
pentose_an_5502-omicsintegrator2-params-24QHVS5	1
pentose_an_5502-omicsintegrator2-params-H5EGTCE	1
pentose_an_5502-omicsintegrator2-params-SX6MWZF	4
pentose_an_5502-omicsintegrator2-params-YYQQGSW	4
pentose_an_5502-omicsintegrator2-params-VKYXWNI	2
pentose_an_5502-omicsintegrator2-params-JMDFQGQ	6
pentose_an_5502-omicsintegrator2-params-2WECIOD	6
pentose_an_5502-omicsintegrator2-params-XLW3AU2	1
pentose_an_5502-omicsintegrator2-params-TK757XH	6
pentose_an_5502-omicsintegrator2-params-G3MKBIH	6
pentose_an_5502-omicsintegrator2-params-62LFP5D	1
pentose_an_5502-omicsintegrator2-params-QGDDCNR	4
pentose_an_5502-omicsintegrator2-params-BERGTKM	4
pentose_an_5502-omicsintegrator2-params-QUD5DGU	2
pentose_an_5502-omicsintegrator2-params-VUTDEKI	3
pentose_an_5502-omicsintegrator2-params-G5PCTWW	3
pentose_an_5502-omicsintegrator2-params-BLZ4Z5H	7
pentose_an_5502-omicsintegrator2-params-QA7UVT2	3
pentose_an_5502-omicsintegrator2-params-EUXS342	3
pentose_an_5502-omicsintegrator2-params-2ETE5TC	1
pentose_an_5502-omicsintegrator2-params-XQYZBRY	4
pentose_an_5502-omicsintegrator2-params-K44Y7SY	4
pentose_an_5502-omicsintegrator2-params-RIX5P6Y	2
pentose_an_5502-omicsintegrator2-params-KSSGLIJ	3
pentose_an_5502-omicsintegrator2-params-VOU2GLP	3
pentose_an_5502-omicsintegrator2-params-3XS3BUE	5
pentose_an_5502-omicsintegrator2-params-GWFZFC3	3
pentose_an_5502-omicsintegrator2-params-BBDIWEE	3
pentose_an_5502-omicsintegrator2-params-WSTZQ5T	1
pentose_an_5502-omicsintegrator2-params-FCBNYQN	4
pentose_an_5502-omicsintegrator2-params-ZK2ZPTQ	4
pentose_an_5502-omicsintegrator2-params-E7S3CYK	2
pentose_an_5502-omicsintegrator2-params-JDGM2QR	3
pentose_an_5502-omicsintegrator2-params-2VM5MQL	3
pentose_an_5502-omicsintegrator2-params-O2NMIFG	0
pentose_an_5502-omicsintegrator2-params-GIILIYF	3
pentose_an_5502-omicsintegrator2-params-DGG4UVF	3
pentose_an_5502-omicsintegrator2-params-CIOIRMT	0
