Node1	Node2	Frequency	Direction
BUP1_HUMAN	CDD_HUMAN	0.48148148148148145	U
CP343_HUMAN	EST5A_HUMAN	0.5185185185185185	U
EST5A_HUMAN	UD2A2_HUMAN	0.5185185185185185	U
EST5A_HUMAN	chebi:15346	0.5185185185185185	U
EST5A_HUMAN	chebi:80627	0.6481481481481481	U
IMDH1_HUMAN	chebi:80612	0.7407407407407407	U
CDD_HUMAN	KITH_HUMAN	0.48148148148148145	U
KITH_HUMAN	chebi:60761	0.6666666666666666	U
TPMT_HUMAN	chebi:28279	0.7407407407407407	U
TPMT_HUMAN	chebi:80613	0.7407407407407407	U
BUP1_HUMAN	chebi:16134	0.5185185185185185	U
chebi:16134	chebi:80627	0.6481481481481481	U
UD2A2_HUMAN	chebi:17200	0.5185185185185185	U
chebi:16134	chebi:18050	0.5185185185185185	U
chebi:18050	chebi:80612	0.7407407407407407	U
chebi:15346	chebi:2422	0.7222222222222222	U
CP343_HUMAN	chebi:80552	0.7037037037037037	U
GUAA_HUMAN	chebi:80612	0.7222222222222222	U
chebi:2332	chebi:80612	0.7407407407407407	U
chebi:80612	chebi:80613	0.7407407407407407	U
EST5A_HUMAN	chebi:15515	0.12962962962962962	U
chebi:15346	chebi:15515	0.12962962962962962	U
chebi:16134	chebi:17672	0.12962962962962962	U
chebi:17672	chebi:18050	0.12962962962962962	U
BUP1_HUMAN	chebi:80625	0.16666666666666666	U
chebi:16134	chebi:80625	0.16666666666666666	U
chebi:17111	chebi:46345	0.1111111111111111	U
chebi:17111	chebi:28279	0.1111111111111111	U
chebi:46345	chebi:60761	0.1111111111111111	U
EST5A_HUMAN	chebi:80630	0.1111111111111111	U
chebi:80552	chebi:80630	0.1111111111111111	U
chebi:17200	chebi:8988	0.07407407407407407	U
chebi:80552	chebi:8988	0.07407407407407407	U
UD2A2_HUMAN	chebi:8988	0.07407407407407407	U
