Node1	Node2	Frequency	Direction
AMACR_HUMAN	S27A5_HUMAN	0.7037037037037037	U
AMACR_HUMAN	chebi:81019	0.7037037037037037	U
CP27A_HUMAN	S27A5_HUMAN	0.5185185185185185	U
CP27A_HUMAN	chebi:17703	0.7407407407407407	U
CP27A_HUMAN	chebi:28047	0.7407407407407407	U
S27A5_HUMAN	SCP2_HUMAN	0.5185185185185185	U
chebi:15428	chebi:15519	0.7037037037037037	U
SCP2_HUMAN	chebi:15519	0.6851851851851852	U
chebi:16113	chebi:17703	0.7407407407407407	U
chebi:15519	chebi:28865	0.7037037037037037	U
CP27A_HUMAN	chebi:16577	0.1111111111111111	U
S27A5_HUMAN	chebi:28701	0.1111111111111111	U
chebi:15428	chebi:28701	0.1111111111111111	U
chebi:16577	chebi:81018	0.1111111111111111	U
chebi:81018	chebi:81019	0.1111111111111111	U
