Node1	Node2	Frequency	Direction
CD38_HUMAN	NADK_HUMAN	0.6851851851851852	U
NADK_HUMAN	chebi:16761	0.5185185185185185	U
CD38_HUMAN	NAMPT_HUMAN	0.7037037037037037	U
NAMPT_HUMAN	PNCB_HUMAN	0.7037037037037037	U
NAMPT_HUMAN	chebi:16171	0.7037037037037037	U
PNCB_HUMAN	PNPH_HUMAN	0.5185185185185185	U
PNPH_HUMAN	chebi:16300	0.5185185185185185	U
ENPP1_HUMAN	chebi:16171	0.7037037037037037	U
ENPP1_HUMAN	chebi:18304	0.7037037037037037	U
chebi:15927	chebi:16300	0.18518518518518517	U
chebi:15927	chebi:16171	0.18518518518518517	U
PNPH_HUMAN	chebi:16708	0.16666666666666666	U
chebi:16300	chebi:16708	0.16666666666666666	U
CD38_HUMAN	chebi:18009	0.07407407407407407	U
chebi:16761	chebi:18009	0.07407407407407407	U
