Node1	Node2	Frequency	Direction
ACOX2_HUMAN	CH25H_HUMAN	0.6851851851851852	U
CH25H_HUMAN	CP7A1_HUMAN	0.6851851851851852	U
ACOX2_HUMAN	chebi:81019	0.6851851851851852	U
CP7A1_HUMAN	chebi:18431	0.6666666666666666	U
chebi:18431	chebi:48825	0.6666666666666666	U
chebi:48825	chebi:83036	0.6666666666666666	U
chebi:15539	chebi:27379	0.6666666666666666	U
chebi:27379	chebi:27458	0.6666666666666666	U
chebi:37623	chebi:81013	0.6666666666666666	U
CH25H_HUMAN	chebi:42977	0.2222222222222222	U
ACOX2_HUMAN	DHB4_HUMAN	0.5740740740740741	U
DHB4_HUMAN	chebi:27458	0.5740740740740741	U
chebi:37623	chebi:42977	0.2222222222222222	U
3BHS7_HUMAN	chebi:81013	0.42592592592592593	U
3BHS7_HUMAN	chebi:83036	0.42592592592592593	U
