Node1	Node2	Frequency	Direction
AL3A1_HUMAN	CRNS1_HUMAN	0.48148148148148145	U
CNDP1_HUMAN	CRNS1_HUMAN	0.6851851851851852	U
CRNS1_HUMAN	DCE1_HUMAN	0.48148148148148145	U
DCE1_HUMAN	chebi:17053	0.6481481481481481	U
CRNS1_HUMAN	chebi:27749	0.6851851851851852	U
DPYD_HUMAN	DPYS_HUMAN	0.6481481481481481	U
CNDP1_HUMAN	chebi:16958	0.6481481481481481	U
DPYS_HUMAN	chebi:18261	0.6481481481481481	U
chebi:16958	chebi:18261	0.6481481481481481	U
chebi:16958	chebi:17053	0.12962962962962962	U
chebi:16958	chebi:18090	0.1111111111111111	U
AL3A1_HUMAN	chebi:18090	0.1111111111111111	U
