algorithm	labels
porphyrin_4997-omicsintegrator2-params-NIXQON6	2
porphyrin_4997-omicsintegrator2-params-I5EKII6	2
porphyrin_4997-omicsintegrator2-params-ON3OUHY	2
porphyrin_4997-omicsintegrator2-params-RCXKAY7	2
porphyrin_4997-omicsintegrator2-params-KMHTT5N	2
porphyrin_4997-omicsintegrator2-params-JHH34ZE	2
porphyrin_4997-omicsintegrator2-params-Z2C4Y5G	2
porphyrin_4997-omicsintegrator2-params-R2T74G3	2
porphyrin_4997-omicsintegrator2-params-O3SYN4K	2
porphyrin_4997-omicsintegrator2-params-K2CK6DC	8
porphyrin_4997-omicsintegrator2-params-ISZN2DE	9
porphyrin_4997-omicsintegrator2-params-J5QF4A3	3
porphyrin_4997-omicsintegrator2-params-ROZICUS	2
porphyrin_4997-omicsintegrator2-params-B6FPMEP	2
porphyrin_4997-omicsintegrator2-params-G6QWKUF	2
porphyrin_4997-omicsintegrator2-params-RNOITRI	2
porphyrin_4997-omicsintegrator2-params-24QHVS5	2
porphyrin_4997-omicsintegrator2-params-H5EGTCE	2
porphyrin_4997-omicsintegrator2-params-SX6MWZF	7
porphyrin_4997-omicsintegrator2-params-YYQQGSW	6
porphyrin_4997-omicsintegrator2-params-VKYXWNI	1
porphyrin_4997-omicsintegrator2-params-JMDFQGQ	7
porphyrin_4997-omicsintegrator2-params-2WECIOD	6
porphyrin_4997-omicsintegrator2-params-XLW3AU2	2
porphyrin_4997-omicsintegrator2-params-TK757XH	7
porphyrin_4997-omicsintegrator2-params-G3MKBIH	6
porphyrin_4997-omicsintegrator2-params-62LFP5D	2
porphyrin_4997-omicsintegrator2-params-QGDDCNR	7
porphyrin_4997-omicsintegrator2-params-BERGTKM	6
porphyrin_4997-omicsintegrator2-params-QUD5DGU	1
porphyrin_4997-omicsintegrator2-params-VUTDEKI	7
porphyrin_4997-omicsintegrator2-params-G5PCTWW	6
porphyrin_4997-omicsintegrator2-params-BLZ4Z5H	4
porphyrin_4997-omicsintegrator2-params-QA7UVT2	7
porphyrin_4997-omicsintegrator2-params-EUXS342	6
porphyrin_4997-omicsintegrator2-params-2ETE5TC	4
porphyrin_4997-omicsintegrator2-params-XQYZBRY	7
porphyrin_4997-omicsintegrator2-params-K44Y7SY	6
porphyrin_4997-omicsintegrator2-params-RIX5P6Y	1
porphyrin_4997-omicsintegrator2-params-KSSGLIJ	7
porphyrin_4997-omicsintegrator2-params-VOU2GLP	6
porphyrin_4997-omicsintegrator2-params-3XS3BUE	5
porphyrin_4997-omicsintegrator2-params-GWFZFC3	7
porphyrin_4997-omicsintegrator2-params-BBDIWEE	6
porphyrin_4997-omicsintegrator2-params-WSTZQ5T	5
porphyrin_4997-omicsintegrator2-params-FCBNYQN	7
porphyrin_4997-omicsintegrator2-params-ZK2ZPTQ	6
porphyrin_4997-omicsintegrator2-params-E7S3CYK	1
porphyrin_4997-omicsintegrator2-params-JDGM2QR	7
porphyrin_4997-omicsintegrator2-params-2VM5MQL	6
porphyrin_4997-omicsintegrator2-params-O2NMIFG	5
porphyrin_4997-omicsintegrator2-params-GIILIYF	7
porphyrin_4997-omicsintegrator2-params-DGG4UVF	6
porphyrin_4997-omicsintegrator2-params-CIOIRMT	5
