NODEID	prize
UD14_HUMAN	1.0
ADH1G_HUMAN	1.0
chebi:34324	1.0
ADHX_HUMAN	1.0
chebi:34374	1.0
chebi:16602	1.0
chebi:34000	1.0
chebi:47266	1.0
ADH6_HUMAN	1.0
GSTO2_HUMAN	1.0
GSTA3_HUMAN	1.0
chebi:35021	1.0
chebi:34032	1.0
UD2B4_HUMAN	1.0
chebi:34031	1.0
UD2A2_HUMAN	1.0
chebi:34390	1.0
UD17_HUMAN	1.0
UDB11_HUMAN	1.0
UDB15_HUMAN	1.0
UD13_HUMAN	1.0
chebi:34254	1.0
chebi:47248	1.0
MGST3_HUMAN	1.0
UD18_HUMAN	1.0
chebi:34777	1.0
