NODEID	prize
ASSY_HUMAN	1.0
chebi:29888	1.0
chebi:17594	1.0
chebi:17203	1.0
chebi:15729	1.0
P5CS_HUMAN	1.0
chebi:15682	1.0
CPSM_HUMAN	1.0
chebi:16349	1.0
AOFB_HUMAN	1.0
AOC2_HUMAN	1.0
AOC1_HUMAN	1.0
chebi:16240	1.0
chebi:15422	1.0
ARLY_HUMAN	1.0
DHE4_HUMAN	1.0
chebi:16027	1.0
AOFA_HUMAN	1.0
chebi:16865	1.0
