NODEID	prize
BUP1_HUMAN	1.0
UD2A2_HUMAN	1.0
chebi:17200	1.0
chebi:60761	1.0
chebi:15346	1.0
chebi:2332	1.0
GUAA_HUMAN	1.0
TPMT_HUMAN	1.0
EST5A_HUMAN	1.0
chebi:80552	1.0
chebi:80612	1.0
chebi:80613	1.0
chebi:18050	1.0
CP343_HUMAN	1.0
IMDH1_HUMAN	1.0
KITH_HUMAN	1.0
chebi:2422	1.0
chebi:28279	1.0
chebi:16134	1.0
