NODEID	prize
UD14_HUMAN	1.0
UD16_HUMAN	1.0
ADH1G_HUMAN	1.0
MGST2_HUMAN	1.0
chebi:34479	1.0
chebi:34589	1.0
GSTK1_HUMAN	1.0
chebi:34000	1.0
UDB17_HUMAN	1.0
HYEP_HUMAN	1.0
chebi:17659	1.0
UD15_HUMAN	1.0
CP1A2_HUMAN	1.0
GSTT1_HUMAN	1.0
ADH1A_HUMAN	1.0
AL3A1_HUMAN	1.0
UD2B4_HUMAN	1.0
UD11_HUMAN	1.0
chebi:28142	1.0
UDB10_HUMAN	1.0
chebi:34563	1.0
GSTP1_HUMAN	1.0
chebi:34560	1.0
UD18_HUMAN	1.0
