NODEID	prize
chebi:16680	1.0
UDB17_HUMAN	1.0
chebi:81470	1.0
chebi:16032	1.0
chebi:27771	1.0
chebi:17499	1.0
chebi:776	1.0
UDB28_HUMAN	1.0
UD17_HUMAN	1.0
AK1C4_HUMAN	1.0
chebi:28955	1.0
chebi:16827	1.0
chebi:28952	1.0
UDB10_HUMAN	1.0
chebi:766	1.0
COMT_HUMAN	1.0
chebi:15339	1.0
chebi:9481	1.0
UD16_HUMAN	1.0
chebi:17908	1.0
UD14_HUMAN	1.0
UD2A1_HUMAN	1.0
CP343_HUMAN	1.0
chebi:1684	1.0
chebi:17513	1.0
chebi:27974	1.0
