NODEID	prize
chebi:15728	1.0
chebi:17768	1.0
P5CR3_HUMAN	1.0
chebi:15351	1.0
NOS3_HUMAN	1.0
GATM_HUMAN	1.0
ASSY_HUMAN	1.0
AMPL_HUMAN	1.0
chebi:16344	1.0
chebi:17232	1.0
chebi:15682	1.0
P4HA1_HUMAN	1.0
AATM_HUMAN	1.0
AOC2_HUMAN	1.0
GLNA_HUMAN	1.0
OAT_HUMAN	1.0
OXDA_HUMAN	1.0
chebi:16240	1.0
chebi:16526	1.0
chebi:16134	1.0
DHE4_HUMAN	1.0
chebi:17672	1.0
chebi:16480	1.0
chebi:16680	1.0
