NODEID	prize
PAPS2_HUMAN	1.0
ENTP3_HUMAN	1.0
PUR4_HUMAN	1.0
PDE6D_HUMAN	1.0
NDK7_HUMAN	1.0
chebi:29888	1.0
ADK_HUMAN	1.0
5NT1A_HUMAN	1.0
5NT1B_HUMAN	1.0
GUC2D_HUMAN	1.0
chebi:16192	1.0
NDKA_HUMAN	1.0
chebi:17980	1.0
chebi:32816	1.0
chebi:17422	1.0
chebi:17709	1.0
PDE8A_HUMAN	1.0
chebi:17202	1.0
TYPH_HUMAN	1.0
IMDH2_HUMAN	1.0
DGUOK_HUMAN	1.0
chebi:17808	1.0
chebi:18050	1.0
PDE6C_HUMAN	1.0
chebi:15422	1.0
NDKB_HUMAN	1.0
CNRG_HUMAN	1.0
NDK3_HUMAN	1.0
