NODEID	prize
chebi:30915	1.0
IDH3G_HUMAN	1.0
chebi:16610	1.0
chebi:17363	1.0
chebi:15729	1.0
GGT5_HUMAN	1.0
chebi:48928	1.0
DCOR_HUMAN	1.0
chebi:17792	1.0
GSTA1_HUMAN	1.0
chebi:16249	1.0
OPLA_HUMAN	1.0
SPEE_HUMAN	1.0
GSTA4_HUMAN	1.0
6PGD_HUMAN	1.0
chebi:64860	1.0
TXD12_HUMAN	1.0
GSTM4_HUMAN	1.0
GSTO1_HUMAN	1.0
