NODEID	prize
chebi:33993	1.0
chebi:34228	1.0
chebi:34479	1.0
ADHX_HUMAN	1.0
GSTK1_HUMAN	1.0
chebi:30956	1.0
ADH1B_HUMAN	1.0
chebi:34564	1.0
chebi:16482	1.0
UD2A3_HUMAN	1.0
chebi:34562	1.0
chebi:29865	1.0
UD2B7_HUMAN	1.0
GSTA1_HUMAN	1.0
chebi:30614	1.0
AL3A1_HUMAN	1.0
chebi:34957	1.0
chebi:34032	1.0
chebi:28142	1.0
chebi:34103	1.0
GST2_HUMAN	1.0
UD2A2_HUMAN	1.0
UD17_HUMAN	1.0
UD13_HUMAN	1.0
GSTP1_HUMAN	1.0
chebi:34001	1.0
UD18_HUMAN	1.0
