NODEID	prize
PA21B_HUMAN	1.0
PGPS1_HUMAN	1.0
chebi:16337	1.0
chebi:16761	1.0
chebi:26078	1.0
ACES_HUMAN	1.0
PLD1_HUMAN	1.0
chebi:16732	1.0
PG12B_HUMAN	1.0
EPT1_HUMAN	1.0
chebi:16038	1.0
chebi:37393	1.0
LGAT1_HUMAN	1.0
chebi:17517	1.0
chebi:17815	1.0
chebi:15355	1.0
chebi:62747	1.0
CLAT_HUMAN	1.0
PA2GX_HUMAN	1.0
