NODEID	prize
MGST3_HUMAN	1.0
chebi:34100	1.0
chebi:28516	1.0
GSTM3_HUMAN	1.0
chebi:17883	1.0
UDB11_HUMAN	1.0
chebi:34001	1.0
chebi:16602	1.0
chebi:16482	1.0
UD17_HUMAN	1.0
GSTA5_HUMAN	1.0
chebi:35021	1.0
UDB10_HUMAN	1.0
GSTO1_HUMAN	1.0
chebi:33993	1.0
chebi:34103	1.0
ADH1A_HUMAN	1.0
ADH1B_HUMAN	1.0
UD13_HUMAN	1.0
UD16_HUMAN	1.0
GSTM4_HUMAN	1.0
UD11_HUMAN	1.0
chebi:34777	1.0
