NODEID	prize
chebi:15698	1.0
TUT4_HUMAN	1.0
chebi:15713	1.0
DPOE2_HUMAN	1.0
chebi:17659	1.0
DPOD2_HUMAN	1.0
KITM_HUMAN	1.0
DPOLA_HUMAN	1.0
chebi:17672	1.0
chebi:18077	1.0
ITPA_HUMAN	1.0
KAD3_HUMAN	1.0
DPOE3_HUMAN	1.0
chebi:16958	1.0
PYR1_HUMAN	1.0
chebi:16174	1.0
UCK1_HUMAN	1.0
chebi:28846	1.0
KITH_HUMAN	1.0
TYSY_HUMAN	1.0
RPC10_HUMAN	1.0
REV3L_HUMAN	1.0
chebi:16134	1.0
