NODEID	prize
chebi:15728	1.0
OTC_HUMAN	1.0
AMPL_HUMAN	1.0
chebi:16344	1.0
chebi:15625	1.0
chebi:15729	1.0
chebi:15682	1.0
P4HA2_HUMAN	1.0
GLNA_HUMAN	1.0
ARGI1_HUMAN	1.0
chebi:16240	1.0
chebi:16526	1.0
ARLY_HUMAN	1.0
chebi:17672	1.0
AOFA_HUMAN	1.0
chebi:17053	1.0
chebi:16680	1.0
AOC3_HUMAN	1.0
chebi:16467	1.0
