Node1	Node2	Frequency	Direction
chebi:16680	chebi:16797	0.6851851851851852	U
chebi:16797	chebi:17154	0.6851851851851852	U
chebi:16797	chebi:27410	0.6851851851851852	U
chebi:16797	chebi:27838	0.6851851851851852	U
chebi:17111	chebi:17154	0.6851851851851852	U
AOXA_HUMAN	chebi:27410	0.6851851851851852	U
chebi:16015	chebi:29888	0.4444444444444444	U
chebi:16171	chebi:17154	0.6296296296296297	U
chebi:16171	chebi:29888	0.6296296296296297	U
chebi:16015	chebi:18304	0.07407407407407407	U
chebi:18304	chebi:29888	0.07407407407407407	U
