Node1	Node2	Frequency	Direction
FMT_HUMAN	chebi:16635	0.7037037037037037	U
chebi:16027	chebi:29172	0.6111111111111112	U
chebi:16027	chebi:16643	0.48148148148148145	U
chebi:16635	chebi:16643	0.7037037037037037	U
SYAM_HUMAN	chebi:17732	0.7037037037037037	U
chebi:16977	chebi:17732	0.7037037037037037	U
chebi:16027	chebi:29170	0.6111111111111112	U
chebi:17732	chebi:29170	0.7037037037037037	U
chebi:29172	chebi:29265	0.7037037037037037	U
SYRM_HUMAN	chebi:18366	0.6666666666666666	U
DCK_HUMAN	SYAM_HUMAN	0.4444444444444444	U
DCK_HUMAN	SYRM_HUMAN	0.4444444444444444	U
chebi:16027	chebi:29171	0.12962962962962962	U
chebi:18366	chebi:29171	0.12962962962962962	U
chebi:16027	chebi:29173	0.12962962962962962	U
chebi:16635	chebi:29173	0.12962962962962962	U
