Node1	Node2	Frequency	Direction
B4GT1_HUMAN	LPH_HUMAN	0.48148148148148145	U
G6PC2_HUMAN	LPH_HUMAN	0.5555555555555556	U
G6PC2_HUMAN	PGM2_HUMAN	0.5555555555555556	U
HXK3_HUMAN	PGM2_HUMAN	0.48148148148148145	U
B4GT1_HUMAN	chebi:17659	0.48148148148148145	U
chebi:16634	chebi:17992	0.6296296296296297	U
chebi:17992	chebi:28645	0.5185185185185185	U
HXK3_HUMAN	chebi:28645	0.5185185185185185	U
B4GT1_HUMAN	chebi:17716	0.09259259259259259	U
LPH_HUMAN	chebi:17716	0.09259259259259259	U
chebi:17716	chebi:4139	0.09259259259259259	U
chebi:16634	chebi:4139	0.09259259259259259	U
B4GT1_HUMAN	chebi:142448	0.037037037037037035	U
chebi:142448	chebi:17659	0.037037037037037035	U
