Node1	Node2	Frequency	Direction
PIGF_HUMAN	PIGG_HUMAN	0.6296296296296297	U
PIGG_HUMAN	PIGN_HUMAN	0.6111111111111112	U
PIGW_HUMAN	chebi:15525	0.46296296296296297	U
PIGL_HUMAN	PIGW_HUMAN	0.4444444444444444	U
PIGN_HUMAN	PIGX_HUMAN	0.4444444444444444	U
PIGL_HUMAN	PIGP_HUMAN	0.4444444444444444	U
PIGP_HUMAN	chebi:16749	0.48148148148148145	U
PIGQ_HUMAN	chebi:16749	0.48148148148148145	U
PIGW_HUMAN	PIGX_HUMAN	0.4444444444444444	U
PIGN_HUMAN	chebi:53056	0.07407407407407407	U
chebi:12194	chebi:16749	0.07407407407407407	U
PIGW_HUMAN	chebi:17049	0.07407407407407407	U
chebi:12194	chebi:17049	0.07407407407407407	U
chebi:15525	chebi:17049	0.07407407407407407	U
chebi:15525	chebi:53055	0.07407407407407407	U
chebi:53055	chebi:53056	0.07407407407407407	U
