Node1	Node2	Frequency	Direction
B3GLT_HUMAN	GXLT1_HUMAN	0.4444444444444444	U
B3GLT_HUMAN	LFNG_HUMAN	0.4444444444444444	U
LFNG_HUMAN	chebi:16264	0.4444444444444444	U
chebi:16264	chebi:17659	0.4444444444444444	U
GXLT1_HUMAN	chebi:16082	0.05555555555555555	U
chebi:16082	chebi:17659	0.05555555555555555	U
chebi:17659	chebi:65140	0.05555555555555555	U
chebi:16264	chebi:65140	0.05555555555555555	U
B3GLT_HUMAN	OFUT1_HUMAN	0.037037037037037035	U
B3GLT_HUMAN	chebi:46229	0.037037037037037035	U
LFNG_HUMAN	OFUT1_HUMAN	0.037037037037037035	U
chebi:17659	chebi:46229	0.037037037037037035	U
