algorithm	labels
purine_met_1425-omicsintegrator2-params-NIXQON6	9
purine_met_1425-omicsintegrator2-params-I5EKII6	9
purine_met_1425-omicsintegrator2-params-ON3OUHY	9
purine_met_1425-omicsintegrator2-params-RCXKAY7	9
purine_met_1425-omicsintegrator2-params-KMHTT5N	9
purine_met_1425-omicsintegrator2-params-JHH34ZE	9
purine_met_1425-omicsintegrator2-params-Z2C4Y5G	9
purine_met_1425-omicsintegrator2-params-R2T74G3	9
purine_met_1425-omicsintegrator2-params-O3SYN4K	9
purine_met_1425-omicsintegrator2-params-K2CK6DC	5
purine_met_1425-omicsintegrator2-params-ISZN2DE	5
purine_met_1425-omicsintegrator2-params-J5QF4A3	8
purine_met_1425-omicsintegrator2-params-ROZICUS	11
purine_met_1425-omicsintegrator2-params-B6FPMEP	10
purine_met_1425-omicsintegrator2-params-G6QWKUF	9
purine_met_1425-omicsintegrator2-params-RNOITRI	10
purine_met_1425-omicsintegrator2-params-24QHVS5	10
purine_met_1425-omicsintegrator2-params-H5EGTCE	9
purine_met_1425-omicsintegrator2-params-SX6MWZF	4
purine_met_1425-omicsintegrator2-params-YYQQGSW	4
purine_met_1425-omicsintegrator2-params-VKYXWNI	13
purine_met_1425-omicsintegrator2-params-JMDFQGQ	6
purine_met_1425-omicsintegrator2-params-2WECIOD	6
purine_met_1425-omicsintegrator2-params-XLW3AU2	12
purine_met_1425-omicsintegrator2-params-TK757XH	6
purine_met_1425-omicsintegrator2-params-G3MKBIH	6
purine_met_1425-omicsintegrator2-params-62LFP5D	9
purine_met_1425-omicsintegrator2-params-QGDDCNR	4
purine_met_1425-omicsintegrator2-params-BERGTKM	4
purine_met_1425-omicsintegrator2-params-QUD5DGU	3
purine_met_1425-omicsintegrator2-params-VUTDEKI	7
purine_met_1425-omicsintegrator2-params-G5PCTWW	7
purine_met_1425-omicsintegrator2-params-BLZ4Z5H	2
purine_met_1425-omicsintegrator2-params-QA7UVT2	7
purine_met_1425-omicsintegrator2-params-EUXS342	7
purine_met_1425-omicsintegrator2-params-2ETE5TC	2
purine_met_1425-omicsintegrator2-params-XQYZBRY	4
purine_met_1425-omicsintegrator2-params-K44Y7SY	4
purine_met_1425-omicsintegrator2-params-RIX5P6Y	3
purine_met_1425-omicsintegrator2-params-KSSGLIJ	7
purine_met_1425-omicsintegrator2-params-VOU2GLP	7
purine_met_1425-omicsintegrator2-params-3XS3BUE	1
purine_met_1425-omicsintegrator2-params-GWFZFC3	7
purine_met_1425-omicsintegrator2-params-BBDIWEE	7
purine_met_1425-omicsintegrator2-params-WSTZQ5T	1
purine_met_1425-omicsintegrator2-params-FCBNYQN	4
purine_met_1425-omicsintegrator2-params-ZK2ZPTQ	4
purine_met_1425-omicsintegrator2-params-E7S3CYK	3
purine_met_1425-omicsintegrator2-params-JDGM2QR	7
purine_met_1425-omicsintegrator2-params-2VM5MQL	7
purine_met_1425-omicsintegrator2-params-O2NMIFG	0
purine_met_1425-omicsintegrator2-params-GIILIYF	7
purine_met_1425-omicsintegrator2-params-DGG4UVF	7
purine_met_1425-omicsintegrator2-params-CIOIRMT	0
