algorithm	labels
purine_met_1425-omicsintegrator2-params-NIXQON6	1
purine_met_1425-omicsintegrator2-params-I5EKII6	1
purine_met_1425-omicsintegrator2-params-ON3OUHY	1
purine_met_1425-omicsintegrator2-params-RCXKAY7	1
purine_met_1425-omicsintegrator2-params-KMHTT5N	1
purine_met_1425-omicsintegrator2-params-JHH34ZE	1
purine_met_1425-omicsintegrator2-params-Z2C4Y5G	1
purine_met_1425-omicsintegrator2-params-R2T74G3	1
purine_met_1425-omicsintegrator2-params-O3SYN4K	1
purine_met_1425-omicsintegrator2-params-K2CK6DC	10
purine_met_1425-omicsintegrator2-params-ISZN2DE	10
purine_met_1425-omicsintegrator2-params-J5QF4A3	4
purine_met_1425-omicsintegrator2-params-ROZICUS	14
purine_met_1425-omicsintegrator2-params-B6FPMEP	11
purine_met_1425-omicsintegrator2-params-G6QWKUF	1
purine_met_1425-omicsintegrator2-params-RNOITRI	11
purine_met_1425-omicsintegrator2-params-24QHVS5	11
purine_met_1425-omicsintegrator2-params-H5EGTCE	1
purine_met_1425-omicsintegrator2-params-SX6MWZF	12
purine_met_1425-omicsintegrator2-params-YYQQGSW	12
purine_met_1425-omicsintegrator2-params-VKYXWNI	2
purine_met_1425-omicsintegrator2-params-JMDFQGQ	13
purine_met_1425-omicsintegrator2-params-2WECIOD	13
purine_met_1425-omicsintegrator2-params-XLW3AU2	3
purine_met_1425-omicsintegrator2-params-TK757XH	13
purine_met_1425-omicsintegrator2-params-G3MKBIH	13
purine_met_1425-omicsintegrator2-params-62LFP5D	1
purine_met_1425-omicsintegrator2-params-QGDDCNR	12
purine_met_1425-omicsintegrator2-params-BERGTKM	12
purine_met_1425-omicsintegrator2-params-QUD5DGU	7
purine_met_1425-omicsintegrator2-params-VUTDEKI	9
purine_met_1425-omicsintegrator2-params-G5PCTWW	9
purine_met_1425-omicsintegrator2-params-BLZ4Z5H	8
purine_met_1425-omicsintegrator2-params-QA7UVT2	9
purine_met_1425-omicsintegrator2-params-EUXS342	9
purine_met_1425-omicsintegrator2-params-2ETE5TC	8
purine_met_1425-omicsintegrator2-params-XQYZBRY	12
purine_met_1425-omicsintegrator2-params-K44Y7SY	12
purine_met_1425-omicsintegrator2-params-RIX5P6Y	7
purine_met_1425-omicsintegrator2-params-KSSGLIJ	9
purine_met_1425-omicsintegrator2-params-VOU2GLP	9
purine_met_1425-omicsintegrator2-params-3XS3BUE	5
purine_met_1425-omicsintegrator2-params-GWFZFC3	9
purine_met_1425-omicsintegrator2-params-BBDIWEE	9
purine_met_1425-omicsintegrator2-params-WSTZQ5T	5
purine_met_1425-omicsintegrator2-params-FCBNYQN	12
purine_met_1425-omicsintegrator2-params-ZK2ZPTQ	12
purine_met_1425-omicsintegrator2-params-E7S3CYK	7
purine_met_1425-omicsintegrator2-params-JDGM2QR	9
purine_met_1425-omicsintegrator2-params-2VM5MQL	9
purine_met_1425-omicsintegrator2-params-O2NMIFG	6
purine_met_1425-omicsintegrator2-params-GIILIYF	9
purine_met_1425-omicsintegrator2-params-DGG4UVF	9
purine_met_1425-omicsintegrator2-params-CIOIRMT	6
