Node1	Node2	Frequency	Direction
HYES_HUMAN	chebi:34157	0.7037037037037037	U
JMJD7-PLA2G4B	chebi:15843	0.48148148148148145	U
PA24B_HUMAN	chebi:15843	0.48148148148148145	U
chebi:15646	chebi:15647	0.5555555555555556	U
PA2GA_HUMAN	chebi:15843	0.48148148148148145	U
PA2GE_HUMAN	chebi:15843	0.48148148148148145	U
chebi:15843	chebi:34157	0.7037037037037037	U
chebi:15632	chebi:16856	0.6851851851851852	U
chebi:15632	chebi:17858	0.6851851851851852	U
HYES_HUMAN	chebi:63970	0.7037037037037037	U
CP2CJ_HUMAN	chebi:15628	0.4074074074074074	U
CP2CJ_HUMAN	chebi:34157	0.4074074074074074	U
chebi:15628	chebi:17858	0.4074074074074074	U
JMJD7-PLA2G4B	chebi:16870	0.037037037037037035	U
JMJD7-PLA2G4B	chebi:16929	0.037037037037037035	U
JMJD7-PLA2G4B	chebi:28936	0.037037037037037035	U
PA24B_HUMAN	chebi:16929	0.037037037037037035	U
PA2GA_HUMAN	chebi:28936	0.037037037037037035	U
chebi:15843	chebi:17504	0.037037037037037035	U
chebi:16870	chebi:17504	0.037037037037037035	U
PA2GE_HUMAN	chebi:16929	0.037037037037037035	U
