Node1	Node2	Frequency	Direction
CP2CJ_HUMAN	chebi:34160	0.7037037037037037	U
CP4AM_HUMAN	LOX12_HUMAN	0.5185185185185185	U
LOX12_HUMAN	PA2G5_HUMAN	0.5185185185185185	U
LOX12_HUMAN	PA2GC_HUMAN	0.5185185185185185	U
LOX12_HUMAN	PA2GF_HUMAN	0.5185185185185185	U
LOX12_HUMAN	PG12B_HUMAN	0.5185185185185185	U
LOX12_HUMAN	chebi:15843	0.5185185185185185	U
LOX12_HUMAN	PA21B_HUMAN	0.5185185185185185	U
PTGIS	chebi:15554	0.5555555555555556	U
PTGIS	chebi:15552	0.5555555555555556	U
chebi:15628	chebi:34160	0.7037037037037037	U
chebi:16978	chebi:33704	0.5925925925925926	U
CP2CJ_HUMAN	chebi:34131	0.7037037037037037	U
CP4AM_HUMAN	chebi:34131	0.7037037037037037	U
CP2CJ_HUMAN	chebi:34162	0.18518518518518517	U
LOX12_HUMAN	chebi:15626	0.18518518518518517	U
chebi:15626	chebi:15843	0.18518518518518517	U
chebi:15843	chebi:34162	0.18518518518518517	U
GGT5_HUMAN	GPX6_HUMAN	0.24074074074074073	U
GPX6_HUMAN	chebi:15628	0.24074074074074073	U
GGT5_HUMAN	chebi:16978	0.3148148148148148	U
GGT5_HUMAN	chebi:15705	0.07407407407407407	U
PA21B_HUMAN	chebi:28936	0.05555555555555555	U
PA2GC_HUMAN	chebi:28936	0.05555555555555555	U
CP4AM_HUMAN	chebi:10615	0.05555555555555555	U
chebi:10615	chebi:35366	0.05555555555555555	U
chebi:15628	chebi:16856	0.07407407407407407	U
chebi:15705	chebi:16856	0.07407407407407407	U
PA2G5_HUMAN	chebi:16870	0.05555555555555555	U
PA2GC_HUMAN	chebi:16870	0.05555555555555555	U
chebi:28936	chebi:35366	0.05555555555555555	U
PA2GC_HUMAN	chebi:16929	0.037037037037037035	U
PA2GF_HUMAN	chebi:16929	0.037037037037037035	U
PG12B_HUMAN	chebi:16929	0.037037037037037035	U
