Node1	Node2	Frequency	Direction
chebi:16113	chebi:17984	0.6296296296296297	U
DHC24_HUMAN	FXDC2_HUMAN	0.6666666666666666	U
ERG1_HUMAN	FDFT_HUMAN	0.6666666666666666	U
FDFT_HUMAN	chebi:17407	0.6666666666666666	U
DHC24_HUMAN	chebi:17759	0.6111111111111112	U
ERG24_HUMAN	FXDC2_HUMAN	0.6481481481481481	U
DHC24_HUMAN	LSS_HUMAN	0.6481481481481481	U
ERG1_HUMAN	LSS_HUMAN	0.6481481481481481	U
chebi:16113	chebi:17759	0.6111111111111112	U
chebi:30109	chebi:80094	0.6481481481481481	U
ERG24_HUMAN	chebi:80094	0.6481481481481481	U
