Node1	Node2	Frequency	Direction
MDHC_HUMAN	chebi:30744	0.6481481481481481	U
SDHA_HUMAN	SUCB1_HUMAN	0.48148148148148145	U
SUCB1_HUMAN	chebi:17808	0.48148148148148145	U
chebi:15346	chebi:17808	0.5185185185185185	U
chebi:17808	chebi:30744	0.6481481481481481	U
IDH3B_HUMAN	chebi:30887	0.5925925925925926	U
IDH3B_HUMAN	L2HDH_HUMAN	0.48148148148148145	U
L2HDH_HUMAN	SDHA_HUMAN	0.48148148148148145	U
NUD16_HUMAN	SUCB1_HUMAN	0.07407407407407407	U
NUD16_HUMAN	chebi:17808	0.07407407407407407	U
chebi:30887	chebi:30915	0.07407407407407407	U
chebi:30744	chebi:62213	0.07407407407407407	U
chebi:30915	chebi:62213	0.07407407407407407	U
