Node1	Node2	Frequency	Direction
GFPT1_HUMAN	HXK2_HUMAN	0.48148148148148145	U
GFPT1_HUMAN	chebi:18050	0.5555555555555556	U
HXK2_HUMAN	MPI_HUMAN	0.48148148148148145	U
HXK2_HUMAN	PGM2_HUMAN	0.48148148148148145	U
chebi:16015	chebi:18050	0.48148148148148145	U
HXK2_HUMAN	chebi:28645	0.6111111111111112	U
F264_HUMAN	HXK2_HUMAN	0.07407407407407407	U
F264_HUMAN	MPI_HUMAN	0.07407407407407407	U
chebi:15873	chebi:47977	0.07407407407407407	U
chebi:15873	chebi:18050	0.07407407407407407	U
HXK2_HUMAN	chebi:47977	0.07407407407407407	U
chebi:16015	chebi:80612	0.07407407407407407	U
chebi:18050	chebi:80612	0.07407407407407407	U
PGM2_HUMAN	chebi:17665	0.037037037037037035	U
HXK2_HUMAN	chebi:17665	0.037037037037037035	U
