Node1	Node2	Frequency	Direction
ACACA_HUMAN	ACO12_HUMAN	0.5555555555555556	U
ACACA_HUMAN	PYC_HUMAN	0.48148148148148145	U
KPYR_HUMAN	PYC_HUMAN	0.48148148148148145	U
ACO12_HUMAN	chebi:15366	0.5555555555555556	U
ACYP2_HUMAN	chebi:15366	0.6481481481481481	U
chebi:15346	chebi:15366	0.48148148148148145	U
chebi:15346	chebi:80404	0.6111111111111112	U
GLO2_HUMAN	LDHD_HUMAN	0.4444444444444444	U
LDHD_HUMAN	PYC_HUMAN	0.4444444444444444	U
GLO2_HUMAN	chebi:16856	0.4444444444444444	U
GLO2_HUMAN	chebi:15694	0.12962962962962962	U
chebi:15694	chebi:16856	0.12962962962962962	U
PYC_HUMAN	chebi:17544	0.07407407407407407	U
chebi:15366	chebi:30772	0.07407407407407407	U
ACACA_HUMAN	chebi:17544	0.07407407407407407	U
chebi:15346	chebi:30772	0.07407407407407407	U
GLO2_HUMAN	chebi:42111	0.07407407407407407	U
chebi:32816	chebi:42111	0.07407407407407407	U
chebi:32816	chebi:978	0.07407407407407407	U
chebi:80404	chebi:978	0.07407407407407407	U
KPYR_HUMAN	NPL_HUMAN	0.037037037037037035	U
NPL_HUMAN	PYC_HUMAN	0.037037037037037035	U
