Node1	Node2	Frequency	Direction
ACY2_HUMAN	DCE2_HUMAN	0.6666666666666666	U
ACY2_HUMAN	AGT1_HUMAN	0.48148148148148145	U
CPSM_HUMAN	chebi:16526	0.6666666666666666	U
chebi:16526	chebi:16865	0.6666666666666666	U
chebi:16526	chebi:32816	0.48148148148148145	U
DCE2_HUMAN	chebi:16865	0.6666666666666666	U
ACY2_HUMAN	chebi:21547	0.6666666666666666	U
chebi:16977	chebi:32816	0.48148148148148145	U
chebi:16414	chebi:16977	0.1111111111111111	U
chebi:16414	chebi:32816	0.1111111111111111	U
chebi:16977	chebi:17053	0.1111111111111111	U
chebi:17053	chebi:21547	0.1111111111111111	U
AGT1_HUMAN	HYI_HUMAN	0.037037037037037035	U
HYI_HUMAN	chebi:30841	0.037037037037037035	U
chebi:16977	chebi:30841	0.037037037037037035	U
