Node1	Node2	Frequency	Direction
BGLR_HUMAN	chebi:8988	0.6851851851851852	U
COMT_HUMAN	TPMT_HUMAN	0.48148148148148145	U
COMT_HUMAN	UD19_HUMAN	0.48148148148148145	U
ITPA_HUMAN	NT5C_HUMAN	0.46296296296296297	U
NT5C_HUMAN	UPP2_HUMAN	0.46296296296296297	U
ITPA_HUMAN	TPMT_HUMAN	0.6666666666666666	U
UPP2_HUMAN	chebi:16300	0.6481481481481481	U
chebi:64276	chebi:80630	0.7222222222222222	U
ITPA_HUMAN	chebi:80611	0.6666666666666666	U
chebi:80551	chebi:80630	0.7222222222222222	U
chebi:80630	chebi:80763	0.7222222222222222	U
chebi:80630	chebi:8988	0.7222222222222222	U
UD110_HUMAN	chebi:8988	0.5925925925925926	U
UD18_HUMAN	chebi:8988	0.5925925925925926	U
UD19_HUMAN	chebi:8988	0.5925925925925926	U
UDB17_HUMAN	chebi:8988	0.5925925925925926	U
UPP2_HUMAN	chebi:28542	0.6296296296296297	U
chebi:2129	chebi:60761	0.6296296296296297	U
chebi:28542	chebi:60761	0.6296296296296297	U
CP2AD_HUMAN	UPP2_HUMAN	0.1111111111111111	U
CP2AD_HUMAN	chebi:80658	0.1111111111111111	U
KITM_HUMAN	chebi:17622	0.1111111111111111	U
ITPA_HUMAN	chebi:17622	0.1111111111111111	U
KITM_HUMAN	chebi:2129	0.1111111111111111	U
CP343_HUMAN	chebi:80551	0.1111111111111111	U
CP343_HUMAN	chebi:80658	0.1111111111111111	U
