Node1	Node2	Frequency	Direction
SYRM_HUMAN	chebi:18366	0.7407407407407407	U
SYTM_HUMAN	chebi:16027	0.5185185185185185	U
SYRM_HUMAN	chebi:16027	0.5185185185185185	U
SYSM_HUMAN	chebi:16027	0.5185185185185185	U
chebi:16027	chebi:16414	0.5185185185185185	U
chebi:16027	chebi:29173	0.7222222222222222	U
chebi:16027	chebi:29181	0.7222222222222222	U
chebi:16027	chebi:29182	0.7222222222222222	U
SYSM_HUMAN	chebi:29162	0.7222222222222222	U
chebi:16643	chebi:29173	0.7222222222222222	U
chebi:16027	chebi:29171	0.2037037037037037	U
chebi:16027	chebi:29179	0.2037037037037037	U
chebi:18366	chebi:29171	0.2037037037037037	U
chebi:29162	chebi:29179	0.2037037037037037	U
SYTM_HUMAN	chebi:29180	0.16666666666666666	U
chebi:16027	chebi:29180	0.16666666666666666	U
chebi:16027	chebi:29183	0.16666666666666666	U
chebi:16414	chebi:29183	0.16666666666666666	U
