Node1	Node2	Frequency	Direction
ALG13_HUMAN	MGAT2_HUMAN	0.48148148148148145	U
ALG14_HUMAN	MGAT2_HUMAN	0.48148148148148145	U
chebi:139510	chebi:139513	0.6481481481481481	U
chebi:139513	chebi:17659	0.6296296296296297	U
chebi:17659	chebi:60615	0.48148148148148145	U
MGAT2_HUMAN	chebi:60615	0.6111111111111112	U
STT3B_HUMAN	chebi:15750	0.6296296296296297	U
chebi:15750	chebi:16214	0.5185185185185185	U
chebi:16214	chebi:17659	0.4444444444444444	U
ALG13_HUMAN	chebi:12427	0.07407407407407407	U
ALG14_HUMAN	chebi:12427	0.07407407407407407	U
ALG14_HUMAN	chebi:18278	0.07407407407407407	U
chebi:139513	chebi:16264	0.07407407407407407	U
chebi:12427	chebi:16264	0.07407407407407407	U
chebi:16214	chebi:18278	0.07407407407407407	U
chebi:16264	chebi:60615	0.07407407407407407	U
