algorithm	labels
purine_met_1409-omicsintegrator2-params-NIXQON6	3
purine_met_1409-omicsintegrator2-params-I5EKII6	3
purine_met_1409-omicsintegrator2-params-ON3OUHY	3
purine_met_1409-omicsintegrator2-params-RCXKAY7	3
purine_met_1409-omicsintegrator2-params-KMHTT5N	3
purine_met_1409-omicsintegrator2-params-JHH34ZE	3
purine_met_1409-omicsintegrator2-params-Z2C4Y5G	3
purine_met_1409-omicsintegrator2-params-R2T74G3	3
purine_met_1409-omicsintegrator2-params-O3SYN4K	3
purine_met_1409-omicsintegrator2-params-K2CK6DC	1
purine_met_1409-omicsintegrator2-params-ISZN2DE	1
purine_met_1409-omicsintegrator2-params-J5QF4A3	4
purine_met_1409-omicsintegrator2-params-ROZICUS	1
purine_met_1409-omicsintegrator2-params-B6FPMEP	1
purine_met_1409-omicsintegrator2-params-G6QWKUF	3
purine_met_1409-omicsintegrator2-params-RNOITRI	1
purine_met_1409-omicsintegrator2-params-24QHVS5	1
purine_met_1409-omicsintegrator2-params-H5EGTCE	3
purine_met_1409-omicsintegrator2-params-SX6MWZF	2
purine_met_1409-omicsintegrator2-params-YYQQGSW	2
purine_met_1409-omicsintegrator2-params-VKYXWNI	8
purine_met_1409-omicsintegrator2-params-JMDFQGQ	2
purine_met_1409-omicsintegrator2-params-2WECIOD	2
purine_met_1409-omicsintegrator2-params-XLW3AU2	5
purine_met_1409-omicsintegrator2-params-TK757XH	2
purine_met_1409-omicsintegrator2-params-G3MKBIH	2
purine_met_1409-omicsintegrator2-params-62LFP5D	6
purine_met_1409-omicsintegrator2-params-QGDDCNR	2
purine_met_1409-omicsintegrator2-params-BERGTKM	2
purine_met_1409-omicsintegrator2-params-QUD5DGU	7
purine_met_1409-omicsintegrator2-params-VUTDEKI	2
purine_met_1409-omicsintegrator2-params-G5PCTWW	2
purine_met_1409-omicsintegrator2-params-BLZ4Z5H	10
purine_met_1409-omicsintegrator2-params-QA7UVT2	2
purine_met_1409-omicsintegrator2-params-EUXS342	2
purine_met_1409-omicsintegrator2-params-2ETE5TC	10
purine_met_1409-omicsintegrator2-params-XQYZBRY	2
purine_met_1409-omicsintegrator2-params-K44Y7SY	2
purine_met_1409-omicsintegrator2-params-RIX5P6Y	7
purine_met_1409-omicsintegrator2-params-KSSGLIJ	2
purine_met_1409-omicsintegrator2-params-VOU2GLP	2
purine_met_1409-omicsintegrator2-params-3XS3BUE	11
purine_met_1409-omicsintegrator2-params-GWFZFC3	2
purine_met_1409-omicsintegrator2-params-BBDIWEE	2
purine_met_1409-omicsintegrator2-params-WSTZQ5T	11
purine_met_1409-omicsintegrator2-params-FCBNYQN	2
purine_met_1409-omicsintegrator2-params-ZK2ZPTQ	2
purine_met_1409-omicsintegrator2-params-E7S3CYK	7
purine_met_1409-omicsintegrator2-params-JDGM2QR	2
purine_met_1409-omicsintegrator2-params-2VM5MQL	2
purine_met_1409-omicsintegrator2-params-O2NMIFG	9
purine_met_1409-omicsintegrator2-params-GIILIYF	2
purine_met_1409-omicsintegrator2-params-DGG4UVF	2
purine_met_1409-omicsintegrator2-params-CIOIRMT	9
