Node1	Node2	Frequency	Direction
ITPK1_HUMAN	MINP1_HUMAN	0.7037037037037037	U
MINP1_HUMAN	chebi:16595	0.7037037037037037	U
IMPA2_HUMAN	MIOX_HUMAN	0.7037037037037037	U
PI42A_HUMAN	PK3CD_HUMAN	0.7037037037037037	U
PI42A_HUMAN	PK3CG_HUMAN	0.6851851851851852	U
PK3CD_HUMAN	chebi:18348	0.24074074074074073	U
ITPK1_HUMAN	chebi:16155	0.7037037037037037	U
chebi:16595	chebi:18348	0.6851851851851852	U
chebi:16595	chebi:17816	0.7037037037037037	U
IMPA2_HUMAN	chebi:18169	0.7037037037037037	U
IMPA2_HUMAN	chebi:18297	0.7037037037037037	U
IMPA2_HUMAN	chebi:18384	0.7037037037037037	U
chebi:17816	chebi:18384	0.7037037037037037	U
PI42A_HUMAN	chebi:18348	0.4444444444444444	U
